Unnamed: 0,quote,author,tags,likes,sentiment,normalized_likes
6247,"Success is determined not by whether or not you face obstacles, but by your reaction to them. And if you look at these obstacles as a containing fence, they become your excuse for failure. If you look at them as a hurdle, each one strengthens you for the next.","Ben Carson, Gifted Hands: The Ben Carson Story","inspiration,success",491.0,0.752,0.003172588832487309
6248,"The language of Friendship is not words, but meanings.","Henry David Thoreau, A Week on the Concord and Merrimack Rivers","inspiration,friendship",519.0,0.2382,0.003353879622915156
6249,"I am a flawed person. A brook with many stones, a clear blue sky with many blackbirds. I have many shortcomings. A rainbow that’s not long enough, a starry night with clouds. But I can only be thankful to the God who loves me just this way, and I can only be grateful to the people in my life who accept the clear blue sky with many blackbirds and who are patient with the rainbow that isn’t long enough. And because of this, I am taught love, because of this I love my God, and I love these people.",C. JoyBell C.,inspiration,450.0,0.9872,0.002907127317932249
6250,"Ever since happiness heard your name, it has been running through the streets trying to find you.",,"humor,happiness,inspiration",,0.5574,
6251,"I try to avoid looking forward or backward, and try to keep looking upward.",Charlotte Brontë,inspiration,443.0,-0.29600000000000004,0.002861804620325288
6252,"I wish I could've lived my life without making any wrong turns. But that's impossible. A path like that doesn't exist. We fail. We trip. We get lost. We make mistakes. And little by little, one step at a time, we push forward. It's all we can do. On our own two feet.","Natsuki Takaya, Fruits Basket, Vol. 21",inspiration,412.0,0.7007,0.002661089816637315
6253,"Chaos is more freedom; in fact, total freedom. But no meaning. I want to be free to act, and I also want my actions to mean something.","Audrey Niffenegger, The Time Traveler's Wife","inspiration,dreams",413.0,0.8396,0.002667564487724024
6254,"We dance round in a ring and suppose,But the Secret sits in the middle and knows.",Robert Frost,inspiration,426.0,0.0,0.002751735211851238
6255,Re-examine all you have been told. Dismiss what insults your soul.,Walt Whitman,"truth,inspiration,poetry,spiritual,meditation",3409.0,-0.4215,0.02206567906350357
6256,A man who does not think for himself does not think at all.,Oscar Wilde,inspiration,454.0,0.0,0.002933026002279084
6257,"Whatever you think, be sure it is what you think; whatever you want, be sure that is what you want; whatever you feel, be sure that is what you feel.",T.S. Eliot,inspiration,429.0,0.7579,0.0027711592251113645
6258,"If I've learned one lesson from all that's happened to me, it's that there is no such thing as the biggest mistake of your existence. There's no such thing as ruining your life. Life's a pretty resilient thing, it turns out.","Sophie Kinsella, The Undomestic Goddess",inspiration,390.0,-0.5574,0.002518647052729721
6259,There is nothing more beautiful than seeing a person being themselves. Imagine going through your day being unapologetically you.,"Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience","inspiration,children",428.0,-0.5208,0.0027646845540246555
6260,Done is better than perfect.,"Sheryl Sandberg, Lean In: Women, Work, and the Will to Lead","inspiration,women,business,self-improvement",,0.765,
6261,Employ your time in improving yourself by other men's writings so that you shall come easily by what others have labored hard for.,Socrates,"truth,inspiration,writing",484.0,0.5859,0.0031272661348803483
6262,"There is a time in every man's education when he arrives at the conviction that envy is ignorance; that imitation is suicide; that he must take himself for better, for worse, as his portion; that though the wide universe is full of good, no kernel of nourishing corn can come to him but through his toil bestowed on that plot of ground which is given to him to till. The power which resides in him is new in nature, and none but he knows what that is which he can do, nor does he know until he has tried.","Ralph Waldo Emerson, Self Reliance",inspiration,,-0.5859,
6263,"She was a beautiful dreamer. The kind of girl, who kept her head in the clouds, loved above the stars and left regret beneath the earth she walked on.",Robert M. Drake,"love,philosophy,hope,inspiration,writing,poetry",,0.7184,
6264,"When you're screwing up and nobody says anything to you anymore, that means they've given up on you.",Randy Pausch,inspiration,357.0,-0.2263,0.002304982906868331
6265,Grace is the face that love wears when it meets imperfection.,Joseph R. Cooke,inspiration,353.0,0.7906,0.0022790842225214963
6266,"We are all of us born with a letter inside us, and that only if we are true to ourselves, may we be allowed to read it before we die.",Douglas Coupland,"inspiration,strength,future,prayer",360.0,-0.2732,0.0023244069201284576
6267,We could never learn to be brave and patient if there were only joy in the world,Helen Keller,"hope,inspiration,change",378.0,0.802,0.002440950999689216
6268,"It's not about how to achieve your dreams, it's about how to lead your life, ... If you lead your life the right way, the karma will take care of itself, the dreams will come to you.","Randy Pausch, The Last Lecture",inspiration,722.0,0.8225,0.0046682378535170405
6269,"Step follows step,Hope follows Courage,Set your face towards danger,Set your heart on victory.","Gail Carson Levine, The Two Princesses of Bamarre",inspiration,544.0,0.0,0.0035157464000828763
6270,"If nature has made you for a giver, your hands are born open, and so is your heart; and though there may be times when your hands are empty, your heart is always full, and you can give things out of that—warm things, kind things, sweet things—help and comfort and laughter—and sometimes gay, kind laughter is the best help of all.","Frances Hodgson Burnett, A Little Princess","inspiration,humanity",,0.9719,
6271,She had become accustomed to being lonely. She was used to walking alone and to being considered 'different.' She did not suffer too much.,"Betty  Smith, A Tree Grows in Brooklyn","inspiration,death,pain",503.0,-0.1655,0.0032502848855278147
6272,There is no limit to the amount of good you can do if you don't care who gets the credit.,Ronald Reagan,inspiration,511.0,0.171,0.003302082254221485
6273,"The key to your happiness is to own your slippers, own who you are, own how you look, own your family, own the talents you have, and own the ones you don't. If you keep saying your slippers aren't yours, then you'll die searching, you'll die bitter, always feeling you were promised more. Not only our actions, but also our omissions, become our destiny.","Abraham Verghese, Cutting for Stone",inspiration,473.0,-0.128,0.0030560447529265513
6274,"Don't find fault, find a remedy; anybody can complain",Henry Ford,inspiration,460.0,-0.0624,0.0029718740287993373
6275,"When you take risks you learn that there will be times when you succeed and there will be times when you fail, and both are equally important.","Ellen DeGeneres, Seriously... I'm Kidding","inspiration,success",420.0,-0.1531,0.002712887185330985
6276,Laughter is carbonated holiness.,Anne Lamott,"humor,inspiration",438.0,0.4939,0.0028294312648917434
6277,"Every person, all the events of your life are there because you have drawn them there. What you choose to do with them is up to you.",Richard Bach,inspiration,382.0,0.0,0.002466849684036051
6278,It is worse to stay where one does not belong at all than to wander about lost for a while and looking for the psychic and soulful kinship one requires,"Clarissa Pinkola Estés, Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype",inspiration,510.0,-0.6597,0.003295607583134777
6279,"Love art in yourself, and not yourself in art.","Konstantin Stanislavski, My Life In Art","inspiration,art",,0.6369,
6280,"Call him Voldemort, Harry. Always use the proper name for things. Fear of a name increases fear of the thing itself.","J.K. Rowling, Harry Potter and the Sorcerer's Stone",inspiration,376.0,-0.7506,0.0024280016575157983
6281,"Dream, Dream DreamDreams transform into thoughts And thoughts result in action.",A.P.J. Abdul Kalam,inspiration,,0.4588,
6282,"What we do see depends mainly on what we look for. ... In the same field the farmer will notice the crop, the geologists the fossils, botanists the flowers, artists the colouring, sportmen the cover for the game. Though we may all look at the same things, it does not all follow that we should see them.","John Lubbock, The Beauties of Nature and the Wonders of the World We Live in",inspiration,403.0,0.0,0.002602817776856936
6283,"Just because you fall once, doesn't mean you're fall at everything. Keep trying, hold on, and always trust yourself, because if you don't then who will??",Marilyn Monroe,inspiration,865.0,0.5661,0.005594115818916399
